,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_l2_regularization,param_learning_rate,param_max_depth,param_max_iter,param_max_leaf_nodes,param_min_samples_leaf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
663,31.61655721664429,1.9323426876284933,0.04899363517761231,0.01591389423062639,0.001,0.01,20,200,63,20,"{'l2_regularization': 0.001, 'learning_rate': 0.01, 'max_depth': 20, 'max_iter': 200, 'max_leaf_nodes': 63, 'min_samples_leaf': 20}",0.0009398496240601503,0.31954887218045114,0.5789473684210527,0.5206766917293233,0.9896616541353384,0.4819548872180451,0.3244762736595913,744
664,28.43326106071472,1.4812344975343072,0.05172319412231445,0.018004991109751137,0.001,0.01,20,200,63,50,"{'l2_regularization': 0.001, 'learning_rate': 0.01, 'max_depth': 20, 'max_iter': 200, 'max_leaf_nodes': 63, 'min_samples_leaf': 50}",0.0018796992481203006,0.3148496240601504,0.5469924812030075,0.5206766917293233,0.9915413533834586,0.47518796992481205,0.32359698160090344,943
665,23.225928211212157,0.6785624239962587,0.05253138542175293,0.016931082085622967,0.001,0.01,20,200,63,100,"{'l2_regularization': 0.001, 'learning_rate': 0.01, 'max_depth': 20, 'max_iter': 200, 'max_leaf_nodes': 63, 'min_samples_leaf': 100}",0.0018796992481203006,0.3016917293233083,0.5507518796992481,0.5206766917293233,0.9906015037593985,0.4731203007518797,0.32481703386566274,1060
666,57.456716203689574,3.022855623894604,0.06121220588684082,0.028966782165164937,0.001,0.01,20,200,127,20,"{'l2_regularization': 0.001, 'learning_rate': 0.01, 'max_depth': 20, 'max_iter': 200, 'max_leaf_nodes': 127, 'min_samples_leaf': 20}",0.0,0.31296992481203006,0.6015037593984962,0.5206766917293233,0.9887218045112782,0.48477443609022564,0.32661925877101056,650
667,41.193465089797975,2.722710213064901,0.06834893226623535,0.03189202855658569,0.001,0.01,20,200,127,50,"{'l2_regularization': 0.001, 'learning_rate': 0.01, 'max_depth': 20, 'max_iter': 200, 'max_leaf_nodes': 127, 'min_samples_leaf': 50}",0.004699248120300752,0.3148496240601504,0.5902255639097744,0.5206766917293233,0.9906015037593985,0.4842105263157895,0.3248430305799496,661
668,24.27495322227478,0.9320075239784277,0.05612845420837402,0.023096930643954187,0.001,0.01,20,200,127,100,"{'l2_regularization': 0.001, 'learning_rate': 0.01, 'max_depth': 20, 'max_iter': 200, 'max_leaf_nodes': 127, 'min_samples_leaf': 100}",0.0037593984962406013,0.30639097744360905,0.5507518796992481,0.5206766917293233,0.9896616541353384,0.4742481203007519,0.32347958391844867,985
669,89.31855430603028,7.761943229248491,0.07117466926574707,0.033509280385756665,0.001,0.01,20,200,,20,"{'l2_regularization': 0.001, 'learning_rate': 0.01, 'max_depth': 20, 'max_iter': 200, 'max_leaf_nodes': None, 'min_samples_leaf': 20}",0.0009398496240601503,0.3167293233082707,0.6240601503759399,0.5206766917293233,0.9906015037593985,0.4906015037593985,0.3282425316602132,517
670,42.587047815322876,2.408660582832125,0.0668818473815918,0.03271963584925671,0.001,0.01,20,200,,50,"{'l2_regularization': 0.001, 'learning_rate': 0.01, 'max_depth': 20, 'max_iter': 200, 'max_leaf_nodes': None, 'min_samples_leaf': 50}",0.0009398496240601503,0.3148496240601504,0.6024436090225563,0.5206766917293233,0.9906015037593985,0.4859022556390977,0.3267904580996867,622
671,23.98257670402527,1.095138389723501,0.05233807563781738,0.019559014508425017,0.001,0.01,20,200,,100,"{'l2_regularization': 0.001, 'learning_rate': 0.01, 'max_depth': 20, 'max_iter': 200, 'max_leaf_nodes': None, 'min_samples_leaf': 100}",0.0037593984962406013,0.30639097744360905,0.5507518796992481,0.5206766917293233,0.9896616541353384,0.4742481203007519,0.32347958391844867,985
672,26.32090539932251,1.6850825658497661,0.0689159870147705,0.015333440954719153,0.001,0.01,20,300,31,20,"{'l2_regularization': 0.001, 'learning_rate': 0.01, 'max_depth': 20, 'max_iter': 300, 'max_leaf_nodes': 31, 'min_samples_leaf': 20}",0.004699248120300752,0.32142857142857145,0.5460526315789473,0.5206766917293233,0.9896616541353384,0.4765037593984962,0.32148627631343424,894
